Catalogo,Curso,NivelCurso,Habilitacao,CodigoBloco,No.CreditosBloco,Disciplina,NivelDisciplina
2000,1,G,AA,1,4,MA731,G
2000,1,G,AA,1,4,MA732,G
2000,1,G,AA,1,4,MA733,G
2000,1,G,AA,1,4,MA734,G
2000,1,G,AA,1,4,MA802,G
2000,1,G,AA,1,4,ME423,G
2000,1,G,AA,1,4,MS316,G
2000,1,G,AA,1,4,MS428,G
2000,1,G,AA,1,4,MS512,G
2000,1,G,AA,1,4,MS519,G
2000,1,G,AA,1,4,MS602,G
2000,1,G,AA,1,4,MS612,G
2000,1,G,AA,1,4,MS628,G
2000,1,G,AB,1,12,MA503,G
2000,1,G,AB,1,12,MA602,G
2000,1,G,AB,1,12,MA604,G
2000,1,G,AB,1,12,MA731,G
2000,1,G,AB,1,12,MA732,G
2000,1,G,AB,1,12,MA733,G
2000,1,G,AB,1,12,MA734,G
2000,1,G,AB,1,12,MA861,G
2000,1,G,AB,1,12,ME423,G
2000,1,G,AB,2,8,-----,
2000,4,G,AA,1,14,-----,
2000,4,G,AA,2,4,F 0--,
2000,4,G,AA,2,4,F 016,G
2000,4,G,AA,2,4,F 017,G
2000,4,G,AA,2,4,F 018,G
2000,4,G,AA,2,4,F 026,G
2000,4,G,AA,2,4,F 027,G
2000,4,G,AA,2,4,F 028,G
2000,4,G,AA,2,4,F 036,G
2000,4,G,AA,2,4,F 037,G
2000,4,G,AA,2,4,F 038,G
2000,4,G,AA,2,4,F 046,G
2000,4,G,AA,2,4,F 047,G
2000,4,G,AA,2,4,F 048,G
2000,4,G,AA,2,4,F 056,G
2000,4,G,AA,2,4,F 057,G
2000,4,G,AA,2,4,F 058,G
2000,4,G,AA,2,4,F 066,G
2000,4,G,AA,2,4,F 067,G
2000,4,G,AA,2,4,F 068,G
2000,4,G,AA,2,4,F 076,G
2000,4,G,AA,2,4,F 077,G
2000,4,G,AA,2,4,F 078,G
2000,4,G,AA,2,4,F 086,G
2000,4,G,AA,2,4,F 087,G
2000,4,G,AA,2,4,F 088,G
2000,4,G,AA,2,4,F 096,G
2000,4,G,AA,2,4,F 097,G
2000,4,G,AA,2,4,F 098,G
2000,4,G,AA,2,4,F 889,G
2000,4,G,AA,2,4,QI141,G
2000,4,G,AA,3,12,F 540,G
2000,4,G,AA,3,12,F 541,G
2000,4,G,AA,3,12,F 640,G
2000,4,G,AA,3,12,F 838,G
2000,4,G,AA,3,12,F 839,G
2000,4,G,AA,3,12,F 840,G
2000,4,G,AB,1,20,-----,
2000,4,G,AD,1,4,F 887,G
2000,4,G,AD,1,4,F 888,G
2000,4,G,AD,1,4,F 889,G
2000,4,G,AD,2,4,-----,
2000,5,G,AA,1,6,QA9--,
2000,5,G,AA,1,6,QF9--,
2000,5,G,AA,1,6,QG9--,
2000,5,G,AA,1,6,QI9--,
2000,5,G,AA,1,6,QO9--,
2000,5,G,AA,2,6,-----,
2000,5,G,AB,1,2,QA9--,
2000,5,G,AB,1,2,QF9--,
2000,5,G,AB,1,2,QG9--,
2000,5,G,AB,1,2,QI9--,
2000,5,G,AB,1,2,QO9--,
2000,5,G,AB,2,4,-----,
2000,5,G,AD,1,4,QA9--,
2000,5,G,AD,1,4,QF9--,
2000,5,G,AD,1,4,QG9--,
2000,5,G,AD,1,4,QI9--,
2000,5,G,AD,1,4,QO9--,
2000,5,G,AD,2,4,-----,
2000,6,G,AA,1,24,BA701,G
2000,6,G,AA,1,24,BB701,G
2000,6,G,AA,1,24,BC701,G
2000,6,G,AA,1,24,BD701,G
2000,6,G,AA,1,24,BD702,G
2000,6,G,AA,1,24,BF701,G
2000,6,G,AA,1,24,BG710,G
2000,6,G,AA,1,24,BH701,G
2000,6,G,AA,1,24,BI701,G
2000,6,G,AA,1,24,BM701,G
2000,6,G,AA,1,24,BP701,G
2000,6,G,AA,1,24,MD782,G
2000,6,G,AA,2,24,BA801,G
2000,6,G,AA,2,24,BB801,G
2000,6,G,AA,2,24,BC801,G
2000,6,G,AA,2,24,BD801,G
2000,6,G,AA,2,24,BD802,G
2000,6,G,AA,2,24,BF801,G
2000,6,G,AA,2,24,BG810,G
2000,6,G,AA,2,24,BH801,G
2000,6,G,AA,2,24,BI801,G
2000,6,G,AA,2,24,BM801,G
2000,6,G,AA,2,24,BP801,G
2000,6,G,AA,2,24,MD882,G
2000,6,G,AA,3,2,BA500,G
2000,6,G,AA,3,2,BB500,G
2000,6,G,AA,3,2,BC500,G
2000,6,G,AA,3,2,BE500,G
2000,6,G,AA,3,2,BF500,G
2000,6,G,AA,3,2,BG500,G
2000,6,G,AA,3,2,BH500,G
2000,6,G,AA,3,2,BI500,G
2000,6,G,AA,3,2,BM500,G
2000,6,G,AA,3,2,BP500,G
2000,6,G,AA,3,2,BT500,G
2000,6,G,AA,3,2,BV500,G
2000,6,G,AA,3,2,BZ500,G
2000,6,G,AA,3,2,EL505,G
2000,6,G,AA,3,2,EL506,G
2000,6,G,AA,4,2,BA600,G
2000,6,G,AA,4,2,BB600,G
2000,6,G,AA,4,2,BC600,G
2000,6,G,AA,4,2,BE600,G
2000,6,G,AA,4,2,BF600,G
2000,6,G,AA,4,2,BG600,G
2000,6,G,AA,4,2,BH600,G
2000,6,G,AA,4,2,BI600,G
2000,6,G,AA,4,2,BM600,G
2000,6,G,AA,4,2,BP600,G
2000,6,G,AA,4,2,BT600,G
2000,6,G,AA,4,2,BV600,G
2000,6,G,AA,4,2,BZ600,G
2000,6,G,AA,4,2,EL605,G
2000,6,G,AA,4,2,EL606,G
2000,6,G,AH,1,12,-----,
2000,6,G,AH,2,34,BE780,G
2000,6,G,AH,2,34,BG580,G
2000,6,G,AH,2,34,BP580,G
2000,6,G,AH,2,34,BT580,G
2000,6,G,AH,2,34,BT680,G
2000,6,G,AH,2,34,BT682,G
2000,6,G,AH,2,34,BV680,G
2000,6,G,AH,2,34,BV681,G
2000,6,G,AH,2,34,BZ584,G
2000,6,G,AH,2,34,BZ585,G
2000,6,G,AH,2,34,BZ680,G
2000,6,G,AH,3,2,BA500,G
2000,6,G,AH,3,2,BB500,G
2000,6,G,AH,3,2,BC500,G
2000,6,G,AH,3,2,BE500,G
2000,6,G,AH,3,2,BF500,G
2000,6,G,AH,3,2,BG500,G
2000,6,G,AH,3,2,BH500,G
2000,6,G,AH,3,2,BI500,G
2000,6,G,AH,3,2,BM500,G
2000,6,G,AH,3,2,BP500,G
2000,6,G,AH,3,2,BT500,G
2000,6,G,AH,3,2,BV500,G
2000,6,G,AH,3,2,BZ500,G
2000,6,G,AH,3,2,EL505,G
2000,6,G,AH,3,2,EL506,G
2000,6,G,AH,4,2,BA600,G
2000,6,G,AH,4,2,BB600,G
2000,6,G,AH,4,2,BC600,G
2000,6,G,AH,4,2,BE600,G
2000,6,G,AH,4,2,BF600,G
2000,6,G,AH,4,2,BG600,G
2000,6,G,AH,4,2,BH600,G
2000,6,G,AH,4,2,BI600,G
2000,6,G,AH,4,2,BM600,G
2000,6,G,AH,4,2,BP600,G
2000,6,G,AH,4,2,BT600,G
2000,6,G,AH,4,2,BV600,G
2000,6,G,AH,4,2,BZ600,G
2000,6,G,AH,4,2,EL605,G
2000,6,G,AH,4,2,EL606,G
2000,6,G,AH,5,12,BA700,G
2000,6,G,AH,5,12,BB700,G
2000,6,G,AH,5,12,BC700,G
2000,6,G,AH,5,12,BD700,G
2000,6,G,AH,5,12,BE700,G
2000,6,G,AH,5,12,BF700,G
2000,6,G,AH,5,12,BG700,G
2000,6,G,AH,5,12,BH700,G
2000,6,G,AH,5,12,BI700,G
2000,6,G,AH,5,12,BM700,G
2000,6,G,AH,5,12,BM710,G
2000,6,G,AH,5,12,BP700,G
2000,6,G,AH,5,12,BT700,G
2000,6,G,AH,5,12,BV700,G
2000,6,G,AH,5,12,BZ700,G
2000,6,G,AH,5,12,MH898,G
2000,6,G,AH,6,12,BA800,G
2000,6,G,AH,6,12,BB800,G
2000,6,G,AH,6,12,BC800,G
2000,6,G,AH,6,12,BD800,G
2000,6,G,AH,6,12,BE800,G
2000,6,G,AH,6,12,BF800,G
2000,6,G,AH,6,12,BG800,G
2000,6,G,AH,6,12,BH800,G
2000,6,G,AH,6,12,BI800,G
2000,6,G,AH,6,12,BM800,G
2000,6,G,AH,6,12,BP800,G
2000,6,G,AH,6,12,BT800,G
2000,6,G,AH,6,12,BV800,G
2000,6,G,AH,6,12,BZ800,G
2000,6,G,AH,6,12,MH899,G
2000,6,G,AI,1,12,-----,
2000,6,G,AI,2,28,BB582,G
2000,6,G,AI,2,28,BC680,G
2000,6,G,AI,2,28,BG581,G
2000,6,G,AI,2,28,BG880,G
2000,6,G,AI,2,28,BI583,G
2000,6,G,AI,2,28,BM584,G
2000,6,G,AI,2,28,BV680,G
2000,6,G,AI,2,28,BV681,G
2000,6,G,AI,3,2,BA500,G
2000,6,G,AI,3,2,BB500,G
2000,6,G,AI,3,2,BC500,G
2000,6,G,AI,3,2,BE500,G
2000,6,G,AI,3,2,BF500,G
2000,6,G,AI,3,2,BG500,G
2000,6,G,AI,3,2,BH500,G
2000,6,G,AI,3,2,BI500,G
2000,6,G,AI,3,2,BM500,G
2000,6,G,AI,3,2,BP500,G
2000,6,G,AI,3,2,BT500,G
2000,6,G,AI,3,2,BV500,G
2000,6,G,AI,3,2,BZ500,G
2000,6,G,AI,3,2,EL505,G
2000,6,G,AI,3,2,EL506,G
2000,6,G,AI,4,2,BA600,G
2000,6,G,AI,4,2,BB600,G
2000,6,G,AI,4,2,BC600,G
2000,6,G,AI,4,2,BE600,G
2000,6,G,AI,4,2,BF600,G
2000,6,G,AI,4,2,BG600,G
2000,6,G,AI,4,2,BH600,G
2000,6,G,AI,4,2,BI600,G
2000,6,G,AI,4,2,BM600,G
2000,6,G,AI,4,2,BP600,G
2000,6,G,AI,4,2,BT600,G
2000,6,G,AI,4,2,BV600,G
2000,6,G,AI,4,2,BZ600,G
2000,6,G,AI,4,2,EL605,G
2000,6,G,AI,4,2,EL606,G
2000,6,G,AI,5,12,BA700,G
2000,6,G,AI,5,12,BB700,G
2000,6,G,AI,5,12,BC700,G
2000,6,G,AI,5,12,BD700,G
2000,6,G,AI,5,12,BE700,G
2000,6,G,AI,5,12,BF700,G
2000,6,G,AI,5,12,BG700,G
2000,6,G,AI,5,12,BH700,G
2000,6,G,AI,5,12,BI700,G
2000,6,G,AI,5,12,BM700,G
2000,6,G,AI,5,12,BM710,G
2000,6,G,AI,5,12,BP700,G
2000,6,G,AI,5,12,BT700,G
2000,6,G,AI,5,12,BV700,G
2000,6,G,AI,5,12,BZ700,G
2000,6,G,AI,6,12,BA800,G
2000,6,G,AI,6,12,BB800,G
2000,6,G,AI,6,12,BC800,G
2000,6,G,AI,6,12,BD800,G
2000,6,G,AI,6,12,BE800,G
2000,6,G,AI,6,12,BF800,G
2000,6,G,AI,6,12,BG800,G
2000,6,G,AI,6,12,BH800,G
2000,6,G,AI,6,12,BI800,G
2000,6,G,AI,6,12,BM800,G
2000,6,G,AI,6,12,BP800,G
2000,6,G,AI,6,12,BT800,G
2000,6,G,AI,6,12,BV800,G
2000,6,G,AI,6,12,BZ800,G
2000,6,G,AI,7,6,-----,
2000,6,G,AJ,1,12,-----,
2000,6,G,AJ,2,34,BE780,G
2000,6,G,AJ,2,34,BG580,G
2000,6,G,AJ,2,34,BP580,G
2000,6,G,AJ,2,34,BT580,G
2000,6,G,AJ,2,34,BT680,G
2000,6,G,AJ,2,34,BT682,G
2000,6,G,AJ,2,34,BV680,G
2000,6,G,AJ,2,34,BV681,G
2000,6,G,AJ,2,34,BZ584,G
2000,6,G,AJ,2,34,BZ585,G
2000,6,G,AJ,2,34,BZ680,G
2000,6,G,AJ,3,2,BA500,G
2000,6,G,AJ,3,2,BB500,G
2000,6,G,AJ,3,2,BC500,G
2000,6,G,AJ,3,2,BE500,G
2000,6,G,AJ,3,2,BF500,G
2000,6,G,AJ,3,2,BG500,G
2000,6,G,AJ,3,2,BH500,G
2000,6,G,AJ,3,2,BI500,G
2000,6,G,AJ,3,2,BM500,G
2000,6,G,AJ,3,2,BP500,G
2000,6,G,AJ,3,2,BT500,G
2000,6,G,AJ,3,2,BV500,G
2000,6,G,AJ,3,2,BZ500,G
2000,6,G,AJ,3,2,EL505,G
2000,6,G,AJ,3,2,EL506,G
2000,6,G,AJ,4,2,BA600,G
2000,6,G,AJ,4,2,BB600,G
2000,6,G,AJ,4,2,BC600,G
2000,6,G,AJ,4,2,BE600,G
2000,6,G,AJ,4,2,BF600,G
2000,6,G,AJ,4,2,BG600,G
2000,6,G,AJ,4,2,BH600,G
2000,6,G,AJ,4,2,BI600,G
2000,6,G,AJ,4,2,BM600,G
2000,6,G,AJ,4,2,BP600,G
2000,6,G,AJ,4,2,BT600,G
2000,6,G,AJ,4,2,BV600,G
2000,6,G,AJ,4,2,BZ600,G
2000,6,G,AJ,4,2,EL605,G
2000,6,G,AJ,4,2,EL606,G
2000,6,G,AJ,5,12,BA700,G
2000,6,G,AJ,5,12,BB700,G
2000,6,G,AJ,5,12,BC700,G
2000,6,G,AJ,5,12,BD700,G
2000,6,G,AJ,5,12,BE700,G
2000,6,G,AJ,5,12,BF700,G
2000,6,G,AJ,5,12,BG700,G
2000,6,G,AJ,5,12,BH700,G
2000,6,G,AJ,5,12,BI700,G
2000,6,G,AJ,5,12,BM700,G
2000,6,G,AJ,5,12,BM710,G
2000,6,G,AJ,5,12,BP700,G
2000,6,G,AJ,5,12,BT700,G
2000,6,G,AJ,5,12,BV700,G
2000,6,G,AJ,5,12,BZ700,G
2000,6,G,AJ,5,12,MH898,G
2000,6,G,AJ,6,12,BA800,G
2000,6,G,AJ,6,12,BB800,G
2000,6,G,AJ,6,12,BC800,G
2000,6,G,AJ,6,12,BD800,G
2000,6,G,AJ,6,12,BE800,G
2000,6,G,AJ,6,12,BF800,G
2000,6,G,AJ,6,12,BG800,G
2000,6,G,AJ,6,12,BH800,G
2000,6,G,AJ,6,12,BI800,G
2000,6,G,AJ,6,12,BM800,G
2000,6,G,AJ,6,12,BP800,G
2000,6,G,AJ,6,12,BT800,G
2000,6,G,AJ,6,12,BV800,G
2000,6,G,AJ,6,12,BZ800,G
2000,6,G,AJ,6,12,MH899,G
2000,6,G,AK,1,12,-----,
2000,6,G,AK,2,28,BB582,G
2000,6,G,AK,2,28,BC680,G
2000,6,G,AK,2,28,BG581,G
2000,6,G,AK,2,28,BG880,G
2000,6,G,AK,2,28,BI583,G
2000,6,G,AK,2,28,BM584,G
2000,6,G,AK,2,28,BV680,G
2000,6,G,AK,2,28,BV681,G
2000,6,G,AK,3,2,BA500,G
2000,6,G,AK,3,2,BB500,G
2000,6,G,AK,3,2,BC500,G
2000,6,G,AK,3,2,BE500,G
2000,6,G,AK,3,2,BF500,G
2000,6,G,AK,3,2,BG500,G
2000,6,G,AK,3,2,BH500,G
2000,6,G,AK,3,2,BI500,G
2000,6,G,AK,3,2,BM500,G
2000,6,G,AK,3,2,BP500,G
2000,6,G,AK,3,2,BT500,G
2000,6,G,AK,3,2,BV500,G
2000,6,G,AK,3,2,BZ500,G
2000,6,G,AK,3,2,EL505,G
2000,6,G,AK,3,2,EL506,G
2000,6,G,AK,4,2,BA600,G
2000,6,G,AK,4,2,BB600,G
2000,6,G,AK,4,2,BC600,G
2000,6,G,AK,4,2,BE600,G
2000,6,G,AK,4,2,BF600,G
2000,6,G,AK,4,2,BG600,G
2000,6,G,AK,4,2,BH600,G
2000,6,G,AK,4,2,BI600,G
2000,6,G,AK,4,2,BM600,G
2000,6,G,AK,4,2,BP600,G
2000,6,G,AK,4,2,BT600,G
2000,6,G,AK,4,2,BV600,G
2000,6,G,AK,4,2,BZ600,G
2000,6,G,AK,4,2,EL605,G
2000,6,G,AK,4,2,EL606,G
2000,6,G,AK,5,12,BA700,G
2000,6,G,AK,5,12,BB700,G
2000,6,G,AK,5,12,BC700,G
2000,6,G,AK,5,12,BD700,G
2000,6,G,AK,5,12,BE700,G
2000,6,G,AK,5,12,BF700,G
2000,6,G,AK,5,12,BG700,G
2000,6,G,AK,5,12,BH700,G
2000,6,G,AK,5,12,BI700,G
2000,6,G,AK,5,12,BM700,G
2000,6,G,AK,5,12,BM710,G
2000,6,G,AK,5,12,BP700,G
2000,6,G,AK,5,12,BT700,G
2000,6,G,AK,5,12,BV700,G
2000,6,G,AK,5,12,BZ700,G
2000,6,G,AK,5,12,MH898,G
2000,6,G,AK,6,12,BA800,G
2000,6,G,AK,6,12,BB800,G
2000,6,G,AK,6,12,BC800,G
2000,6,G,AK,6,12,BD800,G
2000,6,G,AK,6,12,BE800,G
2000,6,G,AK,6,12,BF800,G
2000,6,G,AK,6,12,BG800,G
2000,6,G,AK,6,12,BH800,G
2000,6,G,AK,6,12,BI800,G
2000,6,G,AK,6,12,BM800,G
2000,6,G,AK,6,12,BP800,G
2000,6,G,AK,6,12,BT800,G
2000,6,G,AK,6,12,BV800,G
2000,6,G,AK,6,12,BZ800,G
2000,6,G,AK,6,12,MH899,G
2000,6,G,AK,7,6,-----,
2000,16,G,AA,1,8,HZ562,G
2000,16,G,AA,1,8,HZ566,G
2000,16,G,AA,1,8,HZ567,G
2000,16,G,AA,1,8,HZ568,G
2000,16,G,AA,1,8,HZ569,G
2000,16,G,AA,1,8,HZ666,G
2000,16,G,AA,1,8,HZ667,G
2000,16,G,AA,1,8,HZ668,G
2000,16,G,AA,1,8,HZ669,G
2000,16,G,AA,1,8,HZ766,G
2000,16,G,AA,1,8,HZ767,G
2000,16,G,AA,1,8,HZ768,G
2000,16,G,AA,1,8,HZ769,G
2000,16,G,AA,1,8,HZ865,G
2000,16,G,AA,1,8,HZ866,G
2000,16,G,AA,1,8,HZ867,G
2000,16,G,AA,1,8,HZ868,G
2000,16,G,AA,1,8,HZ869,G
2000,16,G,AA,1,8,HZ962,G
2000,16,G,AA,2,40,CE---,
2000,16,G,AA,2,40,EF---,
2000,16,G,AA,2,40,EL---,
2000,16,G,AA,2,40,EP---,
2000,16,G,AA,2,40,HG---,
2000,16,G,AA,2,40,HH---,
2000,16,G,AA,2,40,HZ---,
2000,16,G,AA,2,40,LA---,
2000,16,G,AA,3,12,-----,
2000,16,G,AB,1,8,HZ-4-,
2000,16,G,AB,2,40,CE---,
2000,16,G,AB,2,40,EF---,
2000,16,G,AB,2,40,EL---,
2000,16,G,AB,2,40,EP---,
2000,16,G,AB,2,40,HG---,
2000,16,G,AB,2,40,HH---,
2000,16,G,AB,2,40,HZ---,
2000,16,G,AB,2,40,LA---,
2000,16,G,AB,3,20,-----,
2000,16,G,AC,1,16,HZ-5-,
2000,16,G,AC,2,40,CE---,
2000,16,G,AC,2,40,EF---,
2000,16,G,AC,2,40,EL---,
2000,16,G,AC,2,40,EP---,
2000,16,G,AC,2,40,HG---,
2000,16,G,AC,2,40,HH---,
2000,16,G,AC,2,40,HZ---,
2000,16,G,AC,2,40,LA---,
2000,16,G,AC,3,8,-----,
2000,16,G,AD,1,20,HZ---,
2000,16,G,AD,2,40,CE---,
2000,16,G,AD,2,40,EF---,
2000,16,G,AD,2,40,EL---,
2000,16,G,AD,2,40,EP---,
2000,16,G,AD,2,40,HG---,
2000,16,G,AD,2,40,HH---,
2000,16,G,AD,2,40,HZ---,
2000,16,G,AD,2,40,LA---,
2000,16,G,AD,3,20,-----,
2000,16,G,AH,1,20,HZ---,
2000,16,G,AH,2,8,-----,
2000,16,G,AH,3,36,CE---,
2000,16,G,AH,3,36,EF---,
2000,16,G,AH,3,36,EL---,
2000,16,G,AH,3,36,EP---,
2000,16,G,AH,3,36,HG---,
2000,16,G,AH,3,36,HH---,
2000,16,G,AH,3,36,HZ---,
2000,16,G,AH,3,36,LA---,
2000,19,G,AA,1,52,HH7--,
2000,19,G,AA,2,12,-----,
2000,19,G,AB,1,56,HH7--,
2000,22,G,AA,1,46,MU---,
2000,22,G,AA,2,26,-----,
2000,22,G,AA,3,16,MU026,G
2000,22,G,AA,3,16,MU027,G
2000,22,G,AA,3,16,MU035,G
2000,22,G,AA,3,16,MU036,G
2000,22,G,AA,3,16,MU044,G
2000,22,G,AA,3,16,MU045,G
2000,22,G,AA,3,16,MU058,G
2000,22,G,AA,3,16,MU059,G
2000,22,G,AA,3,16,MU111,G
2000,22,G,AA,3,16,MU115,G
2000,22,G,AA,3,16,MU150,G
2000,22,G,AA,3,16,MU155,G
2000,22,G,AA,3,16,MU168,G
2000,22,G,AA,3,16,MU172,G
2000,22,G,AA,3,16,MU178,G
2000,22,G,AA,3,16,MU179,G
2000,22,G,AA,3,16,MU215,G
2000,22,G,AA,3,16,MU231,G
2000,22,G,AA,3,16,MU242,G
2000,22,G,AA,3,16,MU250,G
2000,22,G,AA,3,16,MU255,G
2000,22,G,AA,3,16,MU268,G
2000,22,G,AA,3,16,MU272,G
2000,22,G,AA,3,16,MU278,G
2000,22,G,AA,3,16,MU279,G
2000,22,G,AA,3,16,MU314,G
2000,22,G,AA,3,16,MU320,G
2000,22,G,AA,3,16,MU374,G
2000,22,G,AA,3,16,MU378,G
2000,22,G,AA,3,16,MU379,G
2000,22,G,AA,3,16,MU414,G
2000,22,G,AA,3,16,MU420,G
2000,22,G,AA,3,16,MU478,G
2000,22,G,AA,3,16,MU479,G
2000,22,G,AA,3,16,MU512,G
2000,22,G,AA,3,16,MU520,G
2000,22,G,AA,3,16,MU557,G
2000,22,G,AA,3,16,MU612,G
2000,22,G,AA,3,16,MU620,G
2000,22,G,AB,1,42,MU---,
2000,22,G,AB,2,24,-----,
2000,22,G,AB,3,20,MU014,G
2000,22,G,AB,3,20,MU016,G
2000,22,G,AB,3,20,MU026,G
2000,22,G,AB,3,20,MU027,G
2000,22,G,AB,3,20,MU035,G
2000,22,G,AB,3,20,MU036,G
2000,22,G,AB,3,20,MU044,G
2000,22,G,AB,3,20,MU045,G
2000,22,G,AB,3,20,MU058,G
2000,22,G,AB,3,20,MU059,G
2000,22,G,AB,3,20,MU111,G
2000,22,G,AB,3,20,MU115,G
2000,22,G,AB,3,20,MU150,G
2000,22,G,AB,3,20,MU155,G
2000,22,G,AB,3,20,MU168,G
2000,22,G,AB,3,20,MU172,G
2000,22,G,AB,3,20,MU178,G
2000,22,G,AB,3,20,MU179,G
2000,22,G,AB,3,20,MU215,G
2000,22,G,AB,3,20,MU231,G
2000,22,G,AB,3,20,MU242,G
2000,22,G,AB,3,20,MU250,G
2000,22,G,AB,3,20,MU255,G
2000,22,G,AB,3,20,MU268,G
2000,22,G,AB,3,20,MU272,G
2000,22,G,AB,3,20,MU278,G
2000,22,G,AB,3,20,MU279,G
2000,22,G,AB,3,20,MU314,G
2000,22,G,AB,3,20,MU320,G
2000,22,G,AB,3,20,MU374,G
2000,22,G,AB,3,20,MU378,G
2000,22,G,AB,3,20,MU379,G
2000,22,G,AB,3,20,MU414,G
2000,22,G,AB,3,20,MU420,G
2000,22,G,AB,3,20,MU478,G
2000,22,G,AB,3,20,MU479,G
2000,22,G,AB,3,20,MU512,G
2000,22,G,AB,3,20,MU520,G
2000,22,G,AB,3,20,MU557,G
2000,22,G,AB,3,20,MU612,G
2000,22,G,AB,3,20,MU620,G
2000,22,G,AD,1,26,MU---,
2000,22,G,AD,2,14,MU027,G
2000,22,G,AD,2,14,MU058,G
2000,22,G,AD,2,14,MU059,G
2000,22,G,AD,2,14,MU111,G
2000,22,G,AD,2,14,MU112,G
2000,22,G,AD,2,14,MU114,G
2000,22,G,AD,2,14,MU115,G
2000,22,G,AD,2,14,MU119,G
2000,22,G,AD,2,14,MU140,G
2000,22,G,AD,2,14,MU143,G
2000,22,G,AD,2,14,MU147,G
2000,22,G,AD,2,14,MU165,G
2000,22,G,AD,2,14,MU172,G
2000,22,G,AD,2,14,MU212,G
2000,22,G,AD,2,14,MU214,G
2000,22,G,AD,2,14,MU215,G
2000,22,G,AD,2,14,MU219,G
2000,22,G,AD,2,14,MU231,G
2000,22,G,AD,2,14,MU240,G
2000,22,G,AD,2,14,MU242,G
2000,22,G,AD,2,14,MU243,G
2000,22,G,AD,2,14,MU247,G
2000,22,G,AD,2,14,MU265,G
2000,22,G,AD,2,14,MU272,G
2000,22,G,AD,2,14,MU320,G
2000,22,G,AD,2,14,MU420,G
2000,22,G,AD,2,14,MU578,G
2000,22,G,AD,2,14,MU579,G
2000,22,G,AD,2,14,MU678,G
2000,22,G,AD,2,14,MU679,G
2000,22,G,AD,2,14,MU778,G
2000,22,G,AD,2,14,MU779,G
2000,22,G,AD,2,14,MU878,G
2000,22,G,AD,2,14,MU879,G
2000,22,G,AD,3,12,-----,
2000,22,G,AE,1,26,MU---,
2000,22,G,AE,2,14,MU027,G
2000,22,G,AE,2,14,MU058,G
2000,22,G,AE,2,14,MU059,G
2000,22,G,AE,2,14,MU111,G
2000,22,G,AE,2,14,MU112,G
2000,22,G,AE,2,14,MU114,G
2000,22,G,AE,2,14,MU115,G
2000,22,G,AE,2,14,MU119,G
2000,22,G,AE,2,14,MU140,G
2000,22,G,AE,2,14,MU143,G
2000,22,G,AE,2,14,MU147,G
2000,22,G,AE,2,14,MU165,G
2000,22,G,AE,2,14,MU172,G
2000,22,G,AE,2,14,MU212,G
2000,22,G,AE,2,14,MU214,G
2000,22,G,AE,2,14,MU215,G
2000,22,G,AE,2,14,MU219,G
2000,22,G,AE,2,14,MU231,G
2000,22,G,AE,2,14,MU240,G
2000,22,G,AE,2,14,MU242,G
2000,22,G,AE,2,14,MU243,G
2000,22,G,AE,2,14,MU247,G
2000,22,G,AE,2,14,MU265,G
2000,22,G,AE,2,14,MU272,G
2000,22,G,AE,2,14,MU320,G
2000,22,G,AE,2,14,MU420,G
2000,22,G,AE,2,14,MU578,G
2000,22,G,AE,2,14,MU579,G
2000,22,G,AE,2,14,MU678,G
2000,22,G,AE,2,14,MU679,G
2000,22,G,AE,2,14,MU778,G
2000,22,G,AE,2,14,MU779,G
2000,22,G,AE,2,14,MU878,G
2000,22,G,AE,2,14,MU879,G
2000,22,G,AE,3,12,-----,
2000,22,G,AF,1,26,MU---,
2000,22,G,AF,2,14,MU027,G
2000,22,G,AF,2,14,MU058,G
2000,22,G,AF,2,14,MU059,G
2000,22,G,AF,2,14,MU111,G
2000,22,G,AF,2,14,MU112,G
2000,22,G,AF,2,14,MU114,G
2000,22,G,AF,2,14,MU115,G
2000,22,G,AF,2,14,MU119,G
2000,22,G,AF,2,14,MU140,G
2000,22,G,AF,2,14,MU143,G
2000,22,G,AF,2,14,MU147,G
2000,22,G,AF,2,14,MU165,G
2000,22,G,AF,2,14,MU172,G
2000,22,G,AF,2,14,MU212,G
2000,22,G,AF,2,14,MU214,G
2000,22,G,AF,2,14,MU215,G
2000,22,G,AF,2,14,MU219,G
2000,22,G,AF,2,14,MU231,G
2000,22,G,AF,2,14,MU240,G
2000,22,G,AF,2,14,MU242,G
2000,22,G,AF,2,14,MU243,G
2000,22,G,AF,2,14,MU247,G
2000,22,G,AF,2,14,MU265,G
2000,22,G,AF,2,14,MU272,G
2000,22,G,AF,2,14,MU320,G
2000,22,G,AF,2,14,MU420,G
2000,22,G,AF,2,14,MU578,G
2000,22,G,AF,2,14,MU579,G
2000,22,G,AF,2,14,MU678,G
2000,22,G,AF,2,14,MU679,G
2000,22,G,AF,2,14,MU778,G
2000,22,G,AF,2,14,MU779,G
2000,22,G,AF,2,14,MU878,G
2000,22,G,AF,2,14,MU879,G
2000,22,G,AF,3,12,-----,
2000,22,G,AG,1,26,MU---,
2000,22,G,AG,2,14,MU027,G
2000,22,G,AG,2,14,MU058,G
2000,22,G,AG,2,14,MU059,G
2000,22,G,AG,2,14,MU111,G
2000,22,G,AG,2,14,MU112,G
2000,22,G,AG,2,14,MU114,G
2000,22,G,AG,2,14,MU115,G
2000,22,G,AG,2,14,MU119,G
